nameseq,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,label
NZ_CP072646.1/2454700-2454655,0.5700811413689361,0.6435350872541049,0.6609032624782802,0.663699140559153,0.6642174071434588,0.6641272559042503,0.664031435283193,0.663929433268289,0.6638206768222673,0.6637045227512548,0.6635802469135802,0.663447031410558,0.6633039493109312,0.6631499463443293,0.6629838188479866,0.6628041870531876,0.6626094625369987,0.6623978083177688,0.662167089607033,0.6619148125992623,0.6616380478169697,0.6613333333333333,0.6609965515213352,0.6606227706070413,sRNA
NZ_CP072646.1/1259459-1259504,0.5770364668628709,0.6493860282243314,0.6617466071268271,0.663699140559153,0.6642174071434588,0.6641272559042503,0.664031435283193,0.663929433268289,0.6638206768222673,0.6637045227512548,0.6635802469135802,0.663447031410558,0.6633039493109312,0.6631499463443293,0.6629838188479866,0.6628041870531876,0.6626094625369987,0.6623978083177688,0.662167089607033,0.6619148125992623,0.6616380478169697,0.6613333333333333,0.6609965515213352,0.6606227706070413,sRNA
NZ_CP072646.1/1259581-1259536,0.5747822461681192,0.6517237210154966,0.663053619067967,0.6639002096216958,0.6642174071434588,0.6641272559042503,0.664031435283193,0.663929433268289,0.6638206768222673,0.6637045227512548,0.6635802469135802,0.663447031410558,0.6633039493109312,0.6631499463443293,0.6629838188479866,0.6628041870531876,0.6626094625369987,0.6623978083177688,0.662167089607033,0.6619148125992623,0.6616380478169697,0.6613333333333333,0.6609965515213352,0.6606227706070413,sRNA
NZ_CP072646.1/2349607-2349652,0.5770364668628709,0.6505893748113022,0.6625899517753739,0.6639002096216958,0.6642174071434588,0.6641272559042503,0.664031435283193,0.663929433268289,0.6638206768222673,0.6637045227512548,0.6635802469135802,0.663447031410558,0.6633039493109312,0.6631499463443293,0.6629838188479866,0.6628041870531876,0.6626094625369987,0.6623978083177688,0.662167089607033,0.6619148125992623,0.6616380478169697,0.6613333333333333,0.6609965515213352,0.6606227706070413,sRNA
NZ_CP072646.1/1257991-1258036,0.5738682087457829,0.6495063483518214,0.6619364458048038,0.6641012786842385,0.6642174071434588,0.6641272559042503,0.664031435283193,0.663929433268289,0.6638206768222673,0.6637045227512548,0.6635802469135802,0.663447031410558,0.6633039493109312,0.6631499463443293,0.6629838188479866,0.6628041870531876,0.6626094625369987,0.6623978083177688,0.662167089607033,0.6619148125992623,0.6616380478169697,0.6613333333333333,0.6609965515213352,0.6606227706070413,sRNA
NZ_CP072646.1/223485-223530,0.5759632543489481,0.6489592871887695,0.6622102744194203,0.663699140559153,0.6642174071434588,0.6641272559042503,0.664031435283193,0.663929433268289,0.6638206768222673,0.6637045227512548,0.6635802469135802,0.663447031410558,0.6633039493109312,0.6631499463443293,0.6629838188479866,0.6628041870531876,0.6626094625369987,0.6623978083177688,0.662167089607033,0.6619148125992623,0.6616380478169697,0.6613333333333333,0.6609965515213352,0.6606227706070413,sRNA
NZ_CP072646.1/2467608-2467563,0.5794972039644797,0.650221780856715,0.6624001130973971,0.6641012786842385,0.6642174071434588,0.6641272559042503,0.664031435283193,0.663929433268289,0.6638206768222673,0.6637045227512548,0.6635802469135802,0.663447031410558,0.6633039493109312,0.6631499463443293,0.6629838188479866,0.6628041870531876,0.6626094625369987,0.6623978083177688,0.662167089607033,0.6619148125992623,0.6616380478169697,0.6613333333333333,0.6609965515213352,0.6606227706070413,sRNA
NZ_CP072646.1/230495-230540,0.5750995696994559,0.651053674534424,0.6624001130973971,0.6641012786842385,0.6642174071434588,0.6641272559042503,0.664031435283193,0.663929433268289,0.6638206768222673,0.6637045227512548,0.6635802469135802,0.663447031410558,0.6633039493109312,0.6631499463443293,0.6629838188479866,0.6628041870531876,0.6626094625369987,0.6623978083177688,0.662167089607033,0.6619148125992623,0.6616380478169697,0.6613333333333333,0.6609965515213352,0.6606227706070413,sRNA
NZ_CP072646.1/224062-224107,0.5778463386104531,0.6488661248229441,0.6617466071268271,0.6639002096216958,0.6642174071434588,0.6641272559042503,0.664031435283193,0.663929433268289,0.6638206768222673,0.6637045227512548,0.6635802469135802,0.663447031410558,0.6633039493109312,0.6631499463443293,0.6629838188479866,0.6628041870531876,0.6626094625369987,0.6623978083177688,0.662167089607033,0.6619148125992623,0.6616380478169697,0.6613333333333333,0.6609965515213352,0.6606227706070413,sRNA
NZ_CP072646.1/2454524-2454479,0.571262149549765,0.6435350872541049,0.6602930400386422,0.6634980714966103,0.6640041551173743,0.6641272559042503,0.664031435283193,0.663929433268289,0.6638206768222673,0.6637045227512548,0.6635802469135802,0.663447031410558,0.6633039493109312,0.6631499463443293,0.6629838188479866,0.6628041870531876,0.6626094625369987,0.6623978083177688,0.662167089607033,0.6619148125992623,0.6616380478169697,0.6613333333333333,0.6609965515213352,0.6606227706070413,sRNA
NZ_CP072646.1/2349938-2349893,0.5759632543489481,0.6490184342697443,0.6624001130973971,0.6639002096216958,0.6642174071434588,0.6641272559042503,0.664031435283193,0.663929433268289,0.6638206768222673,0.6637045227512548,0.6635802469135802,0.663447031410558,0.6633039493109312,0.6631499463443293,0.6629838188479866,0.6628041870531876,0.6626094625369987,0.6623978083177688,0.662167089607033,0.6619148125992623,0.6616380478169697,0.6613333333333333,0.6609965515213352,0.6606227706070413,sRNA
NZ_CP072646.1/2453489-2453534,0.5800479543737895,0.6524547165920157,0.6629696291313275,0.6641012786842385,0.6642174071434588,0.6641272559042503,0.664031435283193,0.663929433268289,0.6638206768222673,0.6637045227512548,0.6635802469135802,0.663447031410558,0.6633039493109312,0.6631499463443293,0.6629838188479866,0.6628041870531876,0.6626094625369987,0.6623978083177688,0.662167089607033,0.6619148125992623,0.6616380478169697,0.6613333333333333,0.6609965515213352,0.6606227706070413,sRNA
NZ_CP072646.1/456485-456530,0.5778463386104531,0.6494689729357122,0.6623161231607575,0.6641012786842385,0.6642174071434588,0.6641272559042503,0.664031435283193,0.663929433268289,0.6638206768222673,0.6637045227512548,0.6635802469135802,0.663447031410558,0.6633039493109312,0.6631499463443293,0.6629838188479866,0.6628041870531876,0.6626094625369987,0.6623978083177688,0.662167089607033,0.6619148125992623,0.6616380478169697,0.6613333333333333,0.6609965515213352,0.6606227706070413,sRNA
NZ_CP072646.1/232805-232759,0.5758464895260756,0.6441193686899103,0.6610689920969588,0.6634332964239207,0.6639002096216958,0.6642174071434588,0.6641272559042503,0.664031435283193,0.663929433268289,0.6638206768222673,0.6637045227512548,0.6635802469135802,0.663447031410558,0.6633039493109312,0.6631499463443293,0.6629838188479866,0.6628041870531876,0.6626094625369987,0.6623978083177688,0.662167089607033,0.6619148125992623,0.6616380478169697,0.6613333333333333,0.6609965515213352,sRNA
NZ_CP072646.1/457149-457104,0.5772429832697281,0.6505657604523468,0.6627797904533507,0.6641012786842385,0.6642174071434588,0.6641272559042503,0.664031435283193,0.663929433268289,0.6638206768222673,0.6637045227512548,0.6635802469135802,0.663447031410558,0.6633039493109312,0.6631499463443293,0.6629838188479866,0.6628041870531876,0.6626094625369987,0.6623978083177688,0.662167089607033,0.6619148125992623,0.6616380478169697,0.6613333333333333,0.6609965515213352,0.6606227706070413,sRNA
NZ_CP072646.1/1258728-1258683,0.5759564315805641,0.6496708607389885,0.6618305970634666,0.6634980714966103,0.6640041551173743,0.6641272559042503,0.664031435283193,0.663929433268289,0.6638206768222673,0.6637045227512548,0.6635802469135802,0.663447031410558,0.6633039493109312,0.6631499463443293,0.6629838188479866,0.6628041870531876,0.6626094625369987,0.6623978083177688,0.662167089607033,0.6619148125992623,0.6616380478169697,0.6613333333333333,0.6609965515213352,0.6606227706070413,sRNA
NZ_CP072646.1/1258264-1258219,0.5783161957836508,0.6518915935339225,0.6624841030340366,0.663699140559153,0.6642174071434588,0.6641272559042503,0.664031435283193,0.663929433268289,0.6638206768222673,0.6637045227512548,0.6635802469135802,0.663447031410558,0.6633039493109312,0.6631499463443293,0.6629838188479866,0.6628041870531876,0.6626094625369987,0.6623978083177688,0.662167089607033,0.6619148125992623,0.6616380478169697,0.6613333333333333,0.6609965515213352,0.6606227706070413,sRNA
NZ_CP072646.1/1259069-1259115,0.5768635239722102,0.6498485833390101,0.6622251966564187,0.6640028124578512,0.6643023477467813,0.6642174071434588,0.6641272559042503,0.664031435283193,0.663929433268289,0.6638206768222673,0.6637045227512548,0.6635802469135802,0.663447031410558,0.6633039493109312,0.6631499463443293,0.6629838188479866,0.6628041870531876,0.6626094625369987,0.6623978083177688,0.662167089607033,0.6619148125992623,0.6616380478169697,0.6613333333333333,0.6609965515213352,sRNA
NZ_CP072646.1/2446203-2446248,0.5753047082727322,0.6496708607389885,0.6618305970634666,0.6634980714966103,0.6642174071434588,0.6641272559042503,0.664031435283193,0.663929433268289,0.6638206768222673,0.6637045227512548,0.6635802469135802,0.663447031410558,0.6633039493109312,0.6631499463443293,0.6629838188479866,0.6628041870531876,0.6626094625369987,0.6623978083177688,0.662167089607033,0.6619148125992623,0.6616380478169697,0.6613333333333333,0.6609965515213352,0.6606227706070413,sRNA
NZ_CP072646.1/223316-223361,0.5747822461681192,0.6487499970281094,0.662104425678083,0.6634980714966103,0.6642174071434588,0.6641272559042503,0.664031435283193,0.663929433268289,0.6638206768222673,0.6637045227512548,0.6635802469135802,0.663447031410558,0.6633039493109312,0.6631499463443293,0.6629838188479866,0.6628041870531876,0.6626094625369987,0.6623978083177688,0.662167089607033,0.6619148125992623,0.6616380478169697,0.6613333333333333,0.6609965515213352,0.6606227706070413,sRNA
NZ_CP072647.1/651655-651733,0.5485032575512121,0.6451726332986775,0.6614880031401458,0.6645096401525237,0.6653900397246606,0.6655158842694777,0.665597797742501,0.6655754524981689,0.6655523176918368,0.6655283537053958,0.6655035183276736,0.6654777665439395,0.6654510503049124,0.665423318272936,0.6653945155426748,0.6653645833333333,0.6653334586489974,0.6653010739032237,0.6652673565034656,0.6652322283902935,0.6651956055256404,0.6651573973234515,0.6651175060151285,0.6650758259409975,sRNA
NC_019693.1/878317-878253,0.5666009779553465,0.6493221222871972,0.660871369954376,0.6644150817951464,0.6650156971600233,0.6651448028618503,0.6651956055256404,0.6651573973234515,0.6651175060151285,0.6650758259409975,0.6650322427576648,0.6649866325495314,0.6649388608308341,0.664888781422355,0.6648362351842771,0.6647810485835025,0.6647230320699709,0.6646619782319805,0.6645976596950653,0.6645298267223927,0.6644582044666668,0.6643824898138048,0.6643023477467813,0.6642174071434588,sRNA
NC_019693.1/5357439-5357371,0.5721603780467287,0.6523922460088856,0.6632626109037819,0.6650099779222802,0.6653229452158476,0.6653645833333333,0.6653334586489974,0.6653010739032237,0.6652673565034656,0.6652322283902935,0.6651956055256404,0.6651573973234515,0.6651175060151285,0.6650758259409975,0.6650322427576648,0.6649866325495314,0.6649388608308341,0.664888781422355,0.6648362351842771,0.6647810485835025,0.6647230320699709,0.6646619782319805,0.6645976596950653,0.6645298267223927,sRNA
