nameseq,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,label
NZ_CP072646.1/2454700-2454655,1.672235060499904,3.8630156301986864,5.735956686600392,6.698729381195899,6.896146073652323,6.8224611163319535,6.747507151107403,6.67122975914857,6.59357071906458,6.51446763308446,6.433853505278405,6.351656264147415,6.267798220424801,6.182195449108342,6.094757082487297,6.005384498123948,5.9139703822406045,5.820397644541599,5.724538154888775,5.6262512650742895,5.525382069683845,5.421759348012556,5.315193113201552,5.205471673819376,sRNA
NZ_CP072646.1/1259459-1259504,1.6985689096344827,3.9896107601804314,6.023065872423455,6.698729381195899,6.896146073652323,6.8224611163319535,6.747507151107403,6.67122975914857,6.59357071906458,6.51446763308446,6.433853505278405,6.351656264147415,6.267798220424801,6.182195449108342,6.094757082487297,6.005384498123948,5.9139703822406045,5.820397644541599,5.724538154888775,5.6262512650742895,5.525382069683845,5.421759348012556,5.315193113201552,5.205471673819376,sRNA
NZ_CP072646.1/1259581-1259536,1.6893602961853944,4.144246715131912,6.4202341077128064,6.788690578015826,6.896146073652323,6.8224611163319535,6.747507151107403,6.67122975914857,6.59357071906458,6.51446763308446,6.433853505278405,6.351656264147415,6.267798220424801,6.182195449108342,6.094757082487297,6.005384498123948,5.9139703822406045,5.820397644541599,5.724538154888775,5.6262512650742895,5.525382069683845,5.421759348012556,5.315193113201552,5.205471673819376,sRNA
NZ_CP072646.1/2349607-2349652,1.6985689096344827,4.052199674074566,6.310175058246517,6.788690578015826,6.896146073652323,6.8224611163319535,6.747507151107403,6.67122975914857,6.59357071906458,6.51446763308446,6.433853505278405,6.351656264147415,6.267798220424801,6.182195449108342,6.094757082487297,6.005384498123948,5.9139703822406045,5.820397644541599,5.724538154888775,5.6262512650742895,5.525382069683845,5.421759348012556,5.315193113201552,5.205471673819376,sRNA
NZ_CP072646.1/1257991-1258036,1.6825097813310659,4.08592632277157,6.111590940601842,6.878651774835752,6.896146073652323,6.8224611163319535,6.747507151107403,6.67122975914857,6.59357071906458,6.51446763308446,6.433853505278405,6.351656264147415,6.267798220424801,6.182195449108342,6.094757082487297,6.005384498123948,5.9139703822406045,5.820397644541599,5.724538154888775,5.6262512650742895,5.525382069683845,5.421759348012556,5.315193113201552,5.205471673819376,sRNA
NZ_CP072646.1/223485-223530,1.6933906937219454,3.990615488617841,6.133124921889745,6.698729381195899,6.896146073652323,6.8224611163319535,6.747507151107403,6.67122975914857,6.59357071906458,6.51446763308446,6.433853505278405,6.351656264147415,6.267798220424801,6.182195449108342,6.094757082487297,6.005384498123948,5.9139703822406045,5.820397644541599,5.724538154888775,5.6262512650742895,5.525382069683845,5.421759348012556,5.315193113201552,5.205471673819376,sRNA
NZ_CP072646.1/2467608-2467563,1.7058670984424837,4.044032216519358,6.221649990068133,6.878651774835752,6.896146073652323,6.8224611163319535,6.747507151107403,6.67122975914857,6.59357071906458,6.51446763308446,6.433853505278405,6.351656264147415,6.267798220424801,6.182195449108342,6.094757082487297,6.005384498123948,5.9139703822406045,5.820397644541599,5.724538154888775,5.6262512650742895,5.525382069683845,5.421759348012556,5.315193113201552,5.205471673819376,sRNA
NZ_CP072646.1/230495-230540,1.6861235010145832,4.11697338533183,6.221649990068133,6.878651774835752,6.896146073652323,6.8224611163319535,6.747507151107403,6.67122975914857,6.59357071906458,6.51446763308446,6.433853505278405,6.351656264147415,6.267798220424801,6.182195449108342,6.094757082487297,6.005384498123948,5.9139703822406045,5.820397644541599,5.724538154888775,5.6262512650742895,5.525382069683845,5.421759348012556,5.315193113201552,5.205471673819376,sRNA
NZ_CP072646.1/224062-224107,1.6985594986339987,3.9965657343795065,6.023065872423457,6.788690578015824,6.896146073652323,6.8224611163319535,6.747507151107403,6.67122975914857,6.59357071906458,6.51446763308446,6.433853505278405,6.351656264147415,6.267798220424801,6.182195449108342,6.094757082487297,6.005384498123948,5.9139703822406045,5.820397644541599,5.724538154888775,5.6262512650742895,5.525382069683845,5.421759348012556,5.315193113201552,5.205471673819376,sRNA
NZ_CP072646.1/2454524-2454479,1.676265458036455,3.8630156301986864,5.702206338535694,6.608768184375972,6.804690823881619,6.8224611163319535,6.747507151107403,6.67122975914857,6.59357071906458,6.51446763308446,6.433853505278405,6.351656264147415,6.267798220424801,6.182195449108342,6.094757082487297,6.005384498123948,5.9139703822406045,5.820397644541599,5.724538154888775,5.6262512650742895,5.525382069683845,5.421759348012556,5.315193113201552,5.205471673819376,sRNA
