nameseq,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,label
NZ_CP072646.1/2454700-2454655,0.3964845637922245,0.41411074156159117,0.4164199686118738,0.4165867289740015,0.4166137014855959,0.4166105479795627,0.41660712173803033,0.41660339144118785,0.416599321237259,0.4165948699439596,0.416589990082674,0.41658462670441887,0.4165787159551177,0.4165721833124536,0.41656494140625,0.4165568873070418,0.41654789913054435,0.41653783175520764,0.41652651138030816,0.41651372855476293,0.4164992291696715,0.4164827027118052,0.4164637667922732,0.41644194654990563,sRNA
NZ_CP072646.1/1259459-1259504,0.3991670332979555,0.4152089143161731,0.41647105907217913,0.4165867289740015,0.4166137014855959,0.4166105479795627,0.41660712173803033,0.41660339144118785,0.416599321237259,0.4165948699439596,0.416589990082674,0.41658462670441887,0.4165787159551177,0.4165721833124536,0.41656494140625,0.4165568873070418,0.41654789913054435,0.41653783175520764,0.41652651138030816,0.41651372855476293,0.4164992291696715,0.4164827027118052,0.4164637667922732,0.41644194654990563,sRNA
NZ_CP072646.1/1259581-1259536,0.3983515967730552,0.4155731020298939,0.416554817277428,0.41659668921845827,0.4166137014855959,0.4166105479795627,0.41660712173803033,0.41660339144118785,0.416599321237259,0.4165948699439596,0.416589990082674,0.41658462670441887,0.4165787159551177,0.4165721833124536,0.41656494140625,0.4165568873070418,0.41654789913054435,0.41653783175520764,0.41652651138030816,0.41651372855476293,0.4164992291696715,0.4164827027118052,0.4164637667922732,0.41644194654990563,sRNA
NZ_CP072646.1/2349607-2349652,0.3991670332979555,0.4153473104518946,0.41652214953248445,0.41659668921845827,0.4166137014855959,0.4166105479795627,0.41660712173803033,0.41660339144118785,0.416599321237259,0.4165948699439596,0.416589990082674,0.41658462670441887,0.4165787159551177,0.4165721833124536,0.41656494140625,0.4165568873070418,0.41654789913054435,0.41653783175520764,0.41652651138030816,0.41651372855476293,0.4164992291696715,0.4164827027118052,0.4164637667922732,0.41644194654990563,sRNA
NZ_CP072646.1/1257991-1258036,0.39816302547538146,0.4152010916578475,0.41648027042986,0.41660664946291504,0.4166137014855959,0.4166105479795627,0.41660712173803033,0.41660339144118785,0.416599321237259,0.4165948699439596,0.416589990082674,0.41658462670441887,0.4165787159551177,0.4165721833124536,0.41656494140625,0.4165568873070418,0.41654789913054435,0.41653783175520764,0.41652651138030816,0.41651372855476293,0.4164992291696715,0.4164827027118052,0.4164637667922732,0.41644194654990563,sRNA
NZ_CP072646.1/223485-223530,0.39881343770881206,0.4151357108749127,0.4165037268171226,0.4165867289740015,0.4166137014855959,0.4166105479795627,0.41660712173803033,0.41660339144118785,0.416599321237259,0.4165948699439596,0.416589990082674,0.41658462670441887,0.4165787159551177,0.4165721833124536,0.41656494140625,0.4165568873070418,0.41654789913054435,0.41653783175520764,0.41652651138030816,0.41651372855476293,0.4164992291696715,0.4164827027118052,0.4164637667922732,0.41644194654990563,sRNA
NZ_CP072646.1/2467608-2467563,0.40020680736911834,0.41529046342453685,0.41651293817480356,0.41660664946291504,0.4166137014855959,0.4166105479795627,0.41660712173803033,0.41660339144118785,0.416599321237259,0.4165948699439596,0.416589990082674,0.41658462670441887,0.4165787159551177,0.4165721833124536,0.41656494140625,0.4165568873070418,0.41654789913054435,0.41653783175520764,0.41652651138030816,0.41651372855476293,0.4164992291696715,0.4164827027118052,0.4164637667922732,0.41644194654990563,sRNA
NZ_CP072646.1/230495-230540,0.39868198155814527,0.4154737597623364,0.41651293817480356,0.41660664946291504,0.4166137014855959,0.4166105479795627,0.41660712173803033,0.41660339144118785,0.416599321237259,0.4165948699439596,0.416589990082674,0.41658462670441887,0.4165787159551177,0.4165721833124536,0.41656494140625,0.4165568873070418,0.41654789913054435,0.41653783175520764,0.41652651138030816,0.41651372855476293,0.4164992291696715,0.4164827027118052,0.4164637667922732,0.41644194654990563,sRNA
NZ_CP072646.1/224062-224107,0.3996363317537482,0.4150961868175652,0.41647105907217913,0.41659668921845827,0.4166137014855959,0.4166105479795627,0.41660712173803033,0.41660339144118785,0.416599321237259,0.4165948699439596,0.416589990082674,0.41658462670441887,0.4165787159551177,0.4165721833124536,0.41656494140625,0.4165568873070418,0.41654789913054435,0.41653783175520764,0.41652651138030816,0.41651372855476293,0.4164992291696715,0.4164827027118052,0.4164637667922732,0.41644194654990563,sRNA
NZ_CP072646.1/2454524-2454479,0.39694640472798143,0.41411074156159117,0.4163554006821859,0.41657676872954474,0.41660291164175767,0.4166105479795627,0.41660712173803033,0.41660339144118785,0.416599321237259,0.4165948699439596,0.416589990082674,0.41658462670441887,0.4165787159551177,0.4165721833124536,0.41656494140625,0.4165568873070418,0.41654789913054435,0.41653783175520764,0.41652651138030816,0.41651372855476293,0.4164992291696715,0.4164827027118052,0.4164637667922732,0.41644194654990563,sRNA
