nameseq,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,label
NZ_CP072646.1/2454700-2454655,0.8123254133678753,1.0599362854463505,1.155683794203455,1.1819431331681676,1.1871492331855134,1.1859258390769578,1.1846475279630455,1.1833103670108385,1.1819100311157362,1.1804417521459962,1.1789002600319716,1.1772797141199858,1.175573622849269,1.1737747493528197,1.171875,1.1698652921506267,1.167735396423549,1.1654737475235109,1.1630672160165028,1.1605008312531593,1.1577574427103219,1.1548173030642062,1.1516575509067812,1.1482515635568011,sRNA
NZ_CP072646.1/1259459-1259504,0.8259306852444606,1.0813187204325472,1.1635378440832147,1.1819431331681676,1.1871492331855134,1.1859258390769578,1.1846475279630455,1.1833103670108385,1.1819100311157362,1.1804417521459962,1.1789002600319716,1.1772797141199858,1.175573622849269,1.1737747493528197,1.171875,1.1698652921506267,1.167735396423549,1.1654737475235109,1.1630672160165028,1.1605008312531593,1.1577574427103219,1.1548173030642062,1.1516575509067812,1.1482515635568011,sRNA
NZ_CP072646.1/1259581-1259536,0.8213512739041412,1.0921451155106363,1.1751662022124518,1.1840691870264344,1.1871492331855134,1.1859258390769578,1.1846475279630455,1.1833103670108385,1.1819100311157362,1.1804417521459962,1.1789002600319716,1.1772797141199858,1.175573622849269,1.1737747493528197,1.171875,1.1698652921506267,1.167735396423549,1.1654737475235109,1.1630672160165028,1.1605008312531593,1.1577574427103219,1.1548173030642062,1.1516575509067812,1.1482515635568011,sRNA
NZ_CP072646.1/2349607-2349652,0.8259306852444606,1.0876255648819952,1.1713918939629742,1.1840691870264344,1.1871492331855134,1.1859258390769578,1.1846475279630455,1.1833103670108385,1.1819100311157362,1.1804417521459962,1.1789002600319716,1.1772797141199858,1.175573622849269,1.1737747493528197,1.171875,1.1698652921506267,1.167735396423549,1.1654737475235109,1.1630672160165028,1.1605008312531593,1.1577574427103219,1.1548173030642062,1.1516575509067812,1.1482515635568011,sRNA
NZ_CP072646.1/1257991-1258036,0.8188895552292805,1.0834121153696858,1.1655777148983557,1.1861952408847012,1.1871492331855134,1.1859258390769578,1.1846475279630455,1.1833103670108385,1.1819100311157362,1.1804417521459962,1.1789002600319716,1.1772797141199858,1.175573622849269,1.1737747493528197,1.171875,1.1698652921506267,1.167735396423549,1.1654737475235109,1.1630672160165028,1.1605008312531593,1.1577574427103219,1.1548173030642062,1.1516575509067812,1.1482515635568011,sRNA
NZ_CP072646.1/223485-223530,0.8235970355793516,1.080008908619877,1.1673121523326921,1.1819431331681676,1.1871492331855134,1.1859258390769578,1.1846475279630455,1.1833103670108385,1.1819100311157362,1.1804417521459962,1.1789002600319716,1.1772797141199858,1.175573622849269,1.1737747493528197,1.171875,1.1698652921506267,1.167735396423549,1.1654737475235109,1.1630672160165028,1.1605008312531593,1.1577574427103219,1.1548173030642062,1.1516575509067812,1.1482515635568011,sRNA
NZ_CP072646.1/2467608-2467563,0.8303511057482177,1.0861813604838573,1.1693520231478332,1.1861952408847012,1.1871492331855134,1.1859258390769578,1.1846475279630455,1.1833103670108385,1.1819100311157362,1.1804417521459962,1.1789002600319716,1.1772797141199858,1.175573622849269,1.1737747493528197,1.171875,1.1698652921506267,1.167735396423549,1.1654737475235109,1.1630672160165028,1.1605008312531593,1.1577574427103219,1.1548173030642062,1.1516575509067812,1.1482515635568011,sRNA
NZ_CP072646.1/230495-230540,0.8210980472297928,1.0890989056191027,1.1693520231478332,1.1861952408847012,1.1871492331855134,1.1859258390769578,1.1846475279630455,1.1833103670108385,1.1819100311157362,1.1804417521459962,1.1789002600319716,1.1772797141199858,1.175573622849269,1.1737747493528197,1.171875,1.1698652921506267,1.167735396423549,1.1654737475235109,1.1630672160165028,1.1605008312531593,1.1577574427103219,1.1548173030642062,1.1516575509067812,1.1482515635568011,sRNA
NZ_CP072646.1/224062-224107,0.8268847902793013,1.080159661234061,1.1635378440832147,1.1840691870264344,1.1871492331855134,1.1859258390769578,1.1846475279630455,1.1833103670108385,1.1819100311157362,1.1804417521459962,1.1789002600319716,1.1772797141199858,1.175573622849269,1.1737747493528197,1.171875,1.1698652921506267,1.167735396423549,1.1654737475235109,1.1630672160165028,1.1605008312531593,1.1577574427103219,1.1548173030642062,1.1516575509067812,1.1482515635568011,sRNA
NZ_CP072646.1/2454524-2454479,0.8145711750430856,1.0599362854463505,1.152354859704243,1.1798170793099005,1.1849311963239226,1.1859258390769578,1.1846475279630455,1.1833103670108385,1.1819100311157362,1.1804417521459962,1.1789002600319716,1.1772797141199858,1.175573622849269,1.1737747493528197,1.171875,1.1698652921506267,1.167735396423549,1.1654737475235109,1.1630672160165028,1.1605008312531593,1.1577574427103219,1.1548173030642062,1.1516575509067812,1.1482515635568011,sRNA
NZ_CP072646.1/2349938-2349893,0.8235970355793516,1.079874516034409,1.1693520231478332,1.1840691870264344,1.1871492331855134,1.1859258390769578,1.1846475279630455,1.1833103670108385,1.1819100311157362,1.1804417521459962,1.1789002600319716,1.1772797141199858,1.175573622849269,1.1737747493528197,1.171875,1.1698652921506267,1.167735396423549,1.1654737475235109,1.1630672160165028,1.1605008312531593,1.1577574427103219,1.1548173030642062,1.1516575509067812,1.1482515635568011,sRNA
NZ_CP072646.1/2453489-2453534,0.8315056098038377,1.0948436400915367,1.1754716355932562,1.1861952408847012,1.1871492331855134,1.1859258390769578,1.1846475279630455,1.1833103670108385,1.1819100311157362,1.1804417521459962,1.1789002600319716,1.1772797141199858,1.175573622849269,1.1737747493528197,1.171875,1.1698652921506267,1.167735396423549,1.1654737475235109,1.1630672160165028,1.1605008312531593,1.1577574427103219,1.1548173030642062,1.1516575509067812,1.1482515635568011,sRNA
NZ_CP072646.1/456485-456530,0.8268847902793013,1.0812052845796223,1.1696574565286377,1.1861952408847012,1.1871492331855134,1.1859258390769578,1.1846475279630455,1.1833103670108385,1.1819100311157362,1.1804417521459962,1.1789002600319716,1.1772797141199858,1.175573622849269,1.1737747493528197,1.171875,1.1698652921506267,1.167735396423549,1.1654737475235109,1.1630672160165028,1.1605008312531593,1.1577574427103219,1.1548173030642062,1.1516575509067812,1.1482515635568011,sRNA
NZ_CP072646.1/232805-232759,0.8231955282396358,1.0629120865377943,1.155848847050468,1.1792459438427338,1.1840691870264344,1.1871492331855134,1.1859258390769578,1.1846475279630455,1.1833103670108385,1.1819100311157362,1.1804417521459962,1.1789002600319716,1.1772797141199858,1.175573622849269,1.1737747493528197,1.171875,1.1698652921506267,1.167735396423549,1.1654737475235109,1.1630672160165028,1.1605008312531593,1.1577574427103219,1.1548173030642062,1.1516575509067812,sRNA
NZ_CP072646.1/457149-457104,0.8257716944078984,1.0855613062838259,1.1734317647781152,1.1861952408847012,1.1871492331855134,1.1859258390769578,1.1846475279630455,1.1833103670108385,1.1819100311157362,1.1804417521459962,1.1789002600319716,1.1772797141199858,1.175573622849269,1.1737747493528197,1.171875,1.1698652921506267,1.167735396423549,1.1654737475235109,1.1630672160165028,1.1605008312531593,1.1577574427103219,1.1548173030642062,1.1516575509067812,1.1482515635568011,sRNA
NZ_CP072646.1/1258728-1258683,0.8236096822130674,1.080833058817984,1.1632324107024101,1.1798170793099005,1.1849311963239226,1.1859258390769578,1.1846475279630455,1.1833103670108385,1.1819100311157362,1.1804417521459962,1.1789002600319716,1.1772797141199858,1.175573622849269,1.1737747493528197,1.171875,1.1698652921506267,1.167735396423549,1.1654737475235109,1.1630672160165028,1.1605008312531593,1.1577574427103219,1.1548173030642062,1.1516575509067812,1.1482515635568011,sRNA
NZ_CP072646.1/1258264-1258219,0.8281053440730074,1.0917892497777135,1.1690465897670286,1.1819431331681676,1.1871492331855134,1.1859258390769578,1.1846475279630455,1.1833103670108385,1.1819100311157362,1.1804417521459962,1.1789002600319716,1.1772797141199858,1.175573622849269,1.1737747493528197,1.171875,1.1698652921506267,1.167735396423549,1.1654737475235109,1.1630672160165028,1.1605008312531593,1.1577574427103219,1.1548173030642062,1.1516575509067812,1.1482515635568011,sRNA
NZ_CP072646.1/1259069-1259115,0.8254405658018699,1.0831073166011567,1.1673095363544126,1.1853655562881569,1.188321294742968,1.1871492331855134,1.1859258390769578,1.1846475279630455,1.1833103670108385,1.1819100311157362,1.1804417521459962,1.1789002600319716,1.1772797141199858,1.175573622849269,1.1737747493528197,1.171875,1.1698652921506267,1.167735396423549,1.1654737475235109,1.1630672160165028,1.1605008312531593,1.1577574427103219,1.1548173030642062,1.1516575509067812,sRNA
