nameseq,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,label
NZ_CP072646.1/2454700-2454655,0.13156120517934572,0.13157881723443746,0.13157894732859965,0.13157894736700548,0.13157894736836043,0.13157894736834827,0.13157894736833323,0.1315789473683146,0.13157894736829137,0.13157894736826223,0.13157894736822548,0.1315789473681788,0.1315789473681191,0.13157894736804218,0.13157894736794237,0.13157894736781173,0.1315789473676393,0.13157894736740955,0.1315789473671004,0.13157894736667997,0.13157894736610157,0.1315789473652961,0.13157894736415937,0.13157894736253187,sRNA
NZ_CP072646.1/1259459-1259504,0.1315687310929022,0.13157893148794433,0.131578947341237,0.13157894736700548,0.13157894736836043,0.13157894736834827,0.13157894736833323,0.1315789473683146,0.13157894736829137,0.13157894736826223,0.13157894736822548,0.1315789473681788,0.1315789473681191,0.13157894736804218,0.13157894736794237,0.13157894736781173,0.1315789473676393,0.13157894736740955,0.1315789473671004,0.13157894736667997,0.13157894736610157,0.1315789473652961,0.13157894736415937,0.13157894736253187,sRNA
NZ_CP072646.1/1259581-1259536,0.13156755055185831,0.13157894465227668,0.1315789473657651,0.13157894736746045,0.13157894736836043,0.13157894736834827,0.13157894736833323,0.1315789473683146,0.13157894736829137,0.13157894736826223,0.13157894736822548,0.1315789473681788,0.1315789473681191,0.13157894736804218,0.13157894736794237,0.13157894736781173,0.1315789473676393,0.13157894736740955,0.1315789473671004,0.13157894736667997,0.13157894736610157,0.1315789473652961,0.13157894736415937,0.13157894736253187,sRNA
NZ_CP072646.1/2349607-2349652,0.1315687310929022,0.13157893219500447,0.1315789473538744,0.13157894736746045,0.13157894736836043,0.13157894736834827,0.13157894736833323,0.1315789473683146,0.13157894736829137,0.13157894736826223,0.13157894736822548,0.1315789473681788,0.1315789473681191,0.13157894736804218,0.13157894736794237,0.13157894736781173,0.1315789473676393,0.13157894736740955,0.1315789473671004,0.13157894736667997,0.13157894736610157,0.1315789473652961,0.13157894736415937,0.13157894736253187,sRNA
NZ_CP072646.1/1257991-1258036,0.13156885031054685,0.13157893139763258,0.13157894734161035,0.13157894736791542,0.13157894736836043,0.13157894736834827,0.13157894736833323,0.1315789473683146,0.13157894736829137,0.13157894736826223,0.13157894736822548,0.1315789473681788,0.1315789473681191,0.13157894736804218,0.13157894736794237,0.13157894736781173,0.1315789473676393,0.13157894736740955,0.1315789473671004,0.13157894736667997,0.13157894736610157,0.1315789473652961,0.13157894736415937,0.13157894736253187,sRNA
NZ_CP072646.1/223485-223530,0.13156846513077716,0.13157893080936417,0.13157894735312772,0.13157894736700548,0.13157894736836043,0.13157894736834827,0.13157894736833323,0.1315789473683146,0.13157894736829137,0.13157894736826223,0.13157894736822548,0.1315789473681788,0.1315789473681191,0.13157894736804218,0.13157894736794237,0.13157894736781173,0.1315789473676393,0.13157894736740955,0.1315789473671004,0.13157894736667997,0.13157894736610157,0.1315789473652961,0.13157894736415937,0.13157894736253187,sRNA
NZ_CP072646.1/2467608-2467563,0.13157224049118144,0.1315789316070438,0.13157894735350106,0.13157894736791542,0.13157894736836043,0.13157894736834827,0.13157894736833323,0.1315789473683146,0.13157894736829137,0.13157894736826223,0.13157894736822548,0.1315789473681788,0.1315789473681191,0.13157894736804218,0.13157894736794237,0.13157894736781173,0.1315789473676393,0.13157894736740955,0.1315789473671004,0.13157894736667997,0.13157894736610157,0.1315789473652961,0.13157894736415937,0.13157894736253187,sRNA
NZ_CP072646.1/230495-230540,0.131570422383341,0.13157894223518735,0.13157894735350106,0.13157894736791542,0.13157894736836043,0.13157894736834827,0.13157894736833323,0.1315789473683146,0.13157894736829137,0.13157894736826223,0.13157894736822548,0.1315789473681788,0.1315789473681191,0.13157894736804218,0.13157894736794237,0.13157894736781173,0.1315789473676393,0.13157894736740955,0.1315789473671004,0.13157894736667997,0.13157894736610157,0.1315789473652961,0.13157894736415937,0.13157894736253187,sRNA
NZ_CP072646.1/224062-224107,0.13157164420633904,0.131578928501881,0.131578947341237,0.13157894736746045,0.13157894736836043,0.13157894736834827,0.13157894736833323,0.1315789473683146,0.13157894736829137,0.13157894736826223,0.13157894736822548,0.1315789473681788,0.1315789473681191,0.13157894736804218,0.13157894736794237,0.13157894736781173,0.1315789473676393,0.13157894736740955,0.1315789473671004,0.13157894736667997,0.13157894736610157,0.1315789473652961,0.13157894736415937,0.13157894736253187,sRNA
NZ_CP072646.1/2454524-2454479,0.13156211975826457,0.13157881723443746,0.13157894719562482,0.13157894736655054,0.13157894736780343,0.13157894736834827,0.13157894736833323,0.1315789473683146,0.13157894736829137,0.13157894736826223,0.13157894736822548,0.1315789473681788,0.1315789473681191,0.13157894736804218,0.13157894736794237,0.13157894736781173,0.1315789473676393,0.13157894736740955,0.1315789473671004,0.13157894736667997,0.13157894736610157,0.1315789473652961,0.13157894736415937,0.13157894736253187,sRNA
NZ_CP072646.1/2349938-2349893,0.13156846513077716,0.13157893089998368,0.13157894735350106,0.13157894736746045,0.13157894736836043,0.13157894736834827,0.13157894736833323,0.1315789473683146,0.13157894736829137,0.13157894736826223,0.13157894736822548,0.1315789473681788,0.1315789473681191,0.13157894736804218,0.13157894736794237,0.13157894736781173,0.1315789473676393,0.13157894736740955,0.1315789473671004,0.13157894736667997,0.13157894736610157,0.1315789473652961,0.13157894736415937,0.13157894736253187,sRNA
