nameseq,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,label
NZ_CP072646.1/2454700-2454655,1.4417478362087446,2.872371815824684,3.933516738848893,4.430109189382739,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,3.954548940149721,3.9038917031591,3.8515168542124187,3.797296614612152,3.741088103166366,3.6827308332615254,sRNA
NZ_CP072646.1/1259459-1259504,1.4669587314337031,2.96998572427905,4.081524518833486,4.430109189382739,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,3.954548940149721,3.9038917031591,3.8515168542124187,3.797296614612152,3.741088103166366,3.6827308332615254,sRNA
NZ_CP072646.1/1259581-1259536,1.4581870466156357,3.062909918493542,4.288658147830285,4.475479242142347,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,3.954548940149721,3.9038917031591,3.8515168542124187,3.797296614612152,3.741088103166366,3.6827308332615254,sRNA
NZ_CP072646.1/2349607-2349652,1.4669587314337031,3.0141518316244147,4.229532298818076,4.475479242142347,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,3.954548940149721,3.9038917031591,3.8515168542124187,3.797296614612152,3.741088103166366,3.6827308332615254,sRNA
NZ_CP072646.1/1257991-1258036,1.4519919458943022,3.018991275304486,4.125965484319677,4.5208492949019545,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,3.954548940149721,3.9038917031591,3.8515168542124187,3.797296614612152,3.741088103166366,3.6827308332615254,sRNA
NZ_CP072646.1/223485-223530,1.4621099889259128,2.9689921874366103,4.140650367845693,4.430109189382739,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,3.954548940149721,3.9038917031591,3.8515168542124187,3.797296614612152,3.741088103166366,3.6827308332615254,sRNA
NZ_CP072646.1/2467608-2467563,1.474166971145068,3.007703894213874,4.1850913333318855,4.5208492949019545,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,3.954548940149721,3.9038917031591,3.8515168542124187,3.797296614612152,3.741088103166366,3.6827308332615254,sRNA
NZ_CP072646.1/230495-230540,1.4555690642176546,3.0434971043407426,4.1850913333318855,4.5208492949019545,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,3.954548940149721,3.9038917031591,3.8515168542124187,3.797296614612152,3.741088103166366,3.6827308332615254,sRNA
NZ_CP072646.1/224062-224107,1.4672627105258476,2.972906686384327,4.081524518833486,4.475479242142344,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,3.954548940149721,3.9038917031591,3.8515168542124187,3.797296614612152,3.741088103166366,3.6827308332615254,sRNA
NZ_CP072646.1/2454524-2454479,1.4456707785190217,2.872371815824684,3.9097128139123747,4.384739136623131,4.485643482066287,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,3.954548940149721,3.9038917031591,3.8515168542124187,3.797296614612152,3.741088103166366,3.6827308332615254,sRNA
NZ_CP072646.1/2349938-2349893,1.4621099889259128,2.9635377868685113,4.1850913333318855,4.475479242142347,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,3.954548940149721,3.9038917031591,3.8515168542124187,3.797296614612152,3.741088103166366,3.6827308332615254,sRNA
NZ_CP072646.1/2453489-2453534,1.476450461749628,3.04759411692688,4.3184142297904575,4.5208492949019545,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,3.954548940149721,3.9038917031591,3.8515168542124187,3.797296614612152,3.741088103166366,3.6827308332615254,sRNA
NZ_CP072646.1/456485-456530,1.4672627105258476,2.9676372649095266,4.214847415292058,4.5208492949019545,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,3.954548940149721,3.9038917031591,3.8515168542124187,3.797296614612152,3.741088103166366,3.6827308332615254,sRNA
NZ_CP072646.1/232805-232759,1.46100053662523,2.893862893642743,3.9069914756462096,4.377540078802665,4.475479242142347,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,3.954548940149721,3.9038917031591,3.8515168542124187,3.797296614612152,3.741088103166366,sRNA
NZ_CP072646.1/457149-457104,1.4653952863270006,2.98804361590477,4.273973264304265,4.5208492949019545,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,3.954548940149721,3.9038917031591,3.8515168542124187,3.797296614612152,3.741088103166366,3.6827308332615254,sRNA
NZ_CP072646.1/1258728-1258683,1.462327901795444,2.955779846538045,4.051768436873312,4.3847391366231285,4.485643482066287,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,3.954548940149721,3.9038917031591,3.8515168542124187,3.797296614612152,3.741088103166366,3.6827308332615254,sRNA
NZ_CP072646.1/1258264-1258219,1.4702440288347909,3.0495125985016807,4.155335251371713,4.430109189382739,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,3.954548940149721,3.9038917031591,3.8515168542124187,3.797296614612152,3.741088103166366,3.6827308332615254,sRNA
NZ_CP072646.1/1259069-1259115,1.46575633131818,2.977939700905288,4.139138084767205,4.510862975261239,4.566219347661563,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,3.954548940149721,3.9038917031591,3.8515168542124187,3.797296614612152,3.741088103166366,sRNA
NZ_CP072646.1/2446203-2446248,1.460752298518864,2.955779846538045,4.051768436873312,4.3847391366231285,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,3.954548940149721,3.9038917031591,3.8515168542124187,3.797296614612152,3.741088103166366,3.6827308332615254,sRNA
NZ_CP072646.1/223316-223361,1.4581870466156357,2.9521128117466326,4.066453320399331,4.3847391366231285,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,3.954548940149721,3.9038917031591,3.8515168542124187,3.797296614612152,3.741088103166366,3.6827308332615254,sRNA
NZ_CP072647.1/651655-651733,1.3643714976170853,2.9050290539016315,4.182917724089735,4.894837770776542,5.261981520684683,5.323156739077609,5.357915933617846,5.336746868385594,5.3153115166000156,5.293602706452188,5.271612967071434,5.249334511509,5.2267592184878495,5.203878612808065,5.180683844287582,5.157165665103966,5.133314405389141,5.109119946911606,5.084571694663839,5.0596585461492385,5.034368858142396,5.008690410666507,4.982610367903507,4.956115235716408,sRNA
NC_019693.1/878317-878253,1.4303554240176133,2.875443806922971,4.056511771445176,4.75008968249489,4.985210844794315,5.026041870105481,5.034368858142396,5.008690410666507,4.982610367903507,4.956115235716408,4.929190815424385,4.901822153424439,4.873993486203088,4.845688180219075,4.816888666071187,4.787576366283138,4.757731615945514,4.727333575346871,4.696360133599294,4.664787802116799,4.632591596632226,4.599744906233621,4.566219347661563,4.531984602822677,sRNA
NC_019693.1/5357439-5357371,1.4497336251067285,3.0535130776409174,4.439698974536997,5.0187589277649245,5.149403690949813,5.157165665103966,5.133314405389141,5.109119946911606,5.084571694663839,5.0596585461492385,5.034368858142396,5.008690410666507,4.982610367903507,4.956115235716408,4.929190815424385,4.901822153424439,4.873993486203088,4.845688180219075,4.816888666071187,4.787576366283138,4.757731615945514,4.727333575346871,4.696360133599294,4.664787802116799,sRNA
NC_019693.1/6963540-6963591,1.4516512290506347,2.937562170840196,3.855087051047078,4.381360446311749,4.645146452665162,4.696360133599294,4.664787802116799,4.632591596632226,4.599744906233621,4.566219347661563,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,sRNA
NC_019693.1/5592783-5592838,1.483120302596679,3.0290340106697093,4.22927240666665,4.59846125887121,4.769213462833949,4.816888666071187,4.787576366283138,4.757731615945514,4.727333575346871,4.696360133599294,4.664787802116799,4.632591596632226,4.599744906233621,4.566219347661563,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,sRNA
NC_019693.1/5593548-5593600,1.3897289806504334,2.8352702920099775,3.9380470869747306,4.377650187103931,4.601782224540526,4.631567671120751,4.6544805049420654,4.664787802116799,4.632591596632226,4.599744906233621,4.566219347661563,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,sRNA
NC_019693.1/6991495-6991545,1.4447672009515424,3.0206567492909624,4.1252646593463,4.458180998342132,4.5344507258638265,4.565282555875021,4.589040446174889,4.599744906233621,4.566219347661563,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,3.954548940149721,sRNA
NC_019693.1/915780-915831,1.46692969490853,2.8668182614427256,3.8469590529582196,4.31941618510551,4.549380548439045,4.6544805049420654,4.664787802116799,4.632591596632226,4.599744906233621,4.566219347661563,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,sRNA
NC_019693.1/1880758-1880809,1.4757938842500586,3.024613824156917,3.9949715703252795,4.372513723467964,4.527369594382791,4.598762350001345,4.622089673036137,4.632591596632226,4.599744906233621,4.566219347661563,4.531984602822677,4.497008237135647,4.4612554959192545,4.4246890755462935,4.38726886549915,4.348951656753582,4.3096908110525565,4.269435884576508,4.228132198218731,4.185720345070797,4.142135623730946,4.097307383555411,4.051158264836451,4.003603312913962,sRNA
NC_019693.1/3940610-3940320,1.4745706130414862,3.0780728826072417,4.814047775460502,6.318274226387267,7.156574055786317,7.464867686763435,7.557505573656215,7.584376464460169,7.586468704828008,7.580244501366237,7.574000401632096,7.5677362708798,7.561451972965218,7.5551473703268375,7.548822323966131,7.542476693426312,7.536110336773113,7.529723110572592,7.523314869870487,7.516885468169944,7.510434757409476,7.503962587941152,7.497468808506031,7.490953266213042,sRNA
U00096.3/2025313-2025227,1.4663837995114994,3.088816391671774,4.534682401016495,5.2109133583839204,5.455942867739129,5.537508714732006,5.518455739153584,5.499189875483358,5.479706038816664,5.459998956507675,5.440063158727345,5.419892968416616,5.399482490588149,5.378825600924694,5.357915933617846,5.336746868385594,5.3153115166000156,5.293602706452188,5.271612967071434,5.249334511509,5.2267592184878495,5.203878612808065,5.180683844287582,5.157165665103966,sRNA
U00096.3/2924515-2924156,1.4476060463128684,3.0567160510625295,4.79352916055853,6.185756964802845,7.010251749540811,7.487361600867938,7.726736295041651,7.8585306481505,7.920597126796917,7.948711406944426,7.957281128490487,7.95901622017558,7.953863723139722,7.948697883408015,7.943518627827561,7.93832588263067,7.933119573430031,7.9278996252098795,7.922665962319319,7.917418508465192,7.912157186704233,7.906881919437098,7.901592628398834,7.896289234652029,sRNA
U00096.3/4049889-4050007,1.4596816752632449,3.0898993795649314,4.6841545711924475,5.673401392473504,5.990937099994839,6.057964191840109,6.043822345089259,6.029567412275566,6.015197467194847,6.000710533112427,5.986104580964006,5.971377527475746,5.956527233198247,5.941551500450114,5.926448071166793,5.911214624647468,5.8958487751962165,5.8803480696499,5.864709984787217,5.848931924611124,5.833011217497778,5.816945113203235,5.8007307797205385,5.784365299976532,sRNA
U00096.3/1770372-1770479,1.4548128105328464,3.0764920712467174,4.604739802547855,5.4480308140155955,5.750031906982399,5.827009157283149,5.859495924481689,5.864709984787217,5.848931924611124,5.833011217497778,5.816945113203235,5.8007307797205385,5.784365299976532,5.767845668359742,5.751168787068076,5.734331462265439,5.7173304000347445,5.700162202113935,5.682823361402018,5.665310257218402,5.647619150300595,5.629746177521241,5.611687346306381,5.593438528734177,sRNA
U00096.3/4158394-4158285,1.481209187089272,3.0978564145519054,4.658630888003917,5.630357793512925,5.881123688322924,5.926448071166793,5.911214624647468,5.8958487751962165,5.8803480696499,5.864709984787217,5.848931924611124,5.833011217497778,5.816945113203235,5.8007307797205385,5.784365299976532,5.767845668359742,5.751168787068076,5.734331462265439,5.7173304000347445,5.700162202113935,5.682823361402018,5.665310257218402,5.647619150300595,5.629746177521241,sRNA
U00096.3/3580987-3580923,1.4643437896965474,3.007409488244957,4.215222929108083,4.62344383520319,4.824045360927845,4.880467014547279,4.931981735441179,4.974032234881934,4.982610367903507,4.956115235716408,4.929190815424385,4.901822153424439,4.873993486203088,4.845688180219075,4.816888666071187,4.787576366283138,4.757731615945514,4.727333575346871,4.696360133599294,4.664787802116799,4.632591596632226,4.599744906233621,4.566219347661563,4.531984602822677,sRNA
U00096.3/1146589-1146757,1.4558461301573258,3.051012810793983,4.693614571005328,5.988620100990408,6.488795055493105,6.6118902168281855,6.642507465527619,6.632269040768902,6.621973577052524,6.611620399354269,6.6012088203805455,6.59073814026648,6.580207646264523,6.569616612423671,6.558964299258808,6.548249953408335,6.537472807282424,6.52663207869899,6.515726970508101,6.504756670204651,6.493720349527189,6.482617164044825,6.471446252729595,6.46020673751491,sRNA
U00096.3/2814802-2814873,1.4751825466642934,3.049485902998939,4.325970031224505,4.945536544377599,5.159228425042212,5.196320695698252,5.203878612808065,5.180683844287582,5.157165665103966,5.133314405389141,5.109119946911606,5.084571694663839,5.0596585461492385,5.034368858142396,5.008690410666507,4.982610367903507,4.956115235716408,4.929190815424385,4.901822153424439,4.873993486203088,4.845688180219075,4.816888666071187,4.787576366283138,4.757731615945514,sRNA
U00096.3/2976189-2976102,1.4518848130253639,3.0886433912678095,4.3784152499711135,5.162232514411579,5.42931996763317,5.497853455284819,5.512130654302828,5.518455739153584,5.499189875483358,5.479706038816664,5.459998956507675,5.440063158727345,5.419892968416616,5.399482490588149,5.378825600924694,5.357915933617846,5.336746868385594,5.3153115166000156,5.293602706452188,5.271612967071434,5.249334511509,5.2267592184878495,5.203878612808065,5.180683844287582,sRNA
U00096.3/2976385-2976304,1.4803644816276365,3.0715757762904277,4.497380378845049,5.0367060164942865,5.277729573030524,5.323762857240849,5.3655443314209625,5.399482490588149,5.378825600924694,5.357915933617846,5.336746868385594,5.3153115166000156,5.293602706452188,5.271612967071434,5.249334511509,5.2267592184878495,5.203878612808065,5.180683844287582,5.157165665103966,5.133314405389141,5.109119946911606,5.084571694663839,5.0596585461492385,5.034368858142396,sRNA
U00096.3/3350577-3350684,1.4812867734162107,3.119537561345223,4.773982977433631,5.540636379111529,5.801989235295281,5.854509068809489,5.859495924481689,5.864709984787217,5.848931924611124,5.833011217497778,5.816945113203235,5.8007307797205385,5.784365299976532,5.767845668359742,5.751168787068076,5.734331462265439,5.7173304000347445,5.700162202113935,5.682823361402018,5.665310257218402,5.647619150300595,5.629746177521241,5.611687346306381,5.593438528734177,sRNA
U00096.3/3311227-3311398,1.475004540029823,3.136435067256658,4.948752522772922,6.133926410752978,6.5597868851506345,6.669524171601905,6.672887078344586,6.662815838669239,6.652689514376141,6.642507465527619,6.632269040768902,6.621973577052524,6.611620399354269,6.6012088203805455,6.59073814026648,6.580207646264523,6.569616612423671,6.558964299258808,6.548249953408335,6.537472807282424,6.52663207869899,6.515726970508101,6.504756670204651,6.493720349527189,sRNA
U00096.3/3986432-3986638,1.477960561985783,3.146003811182168,4.910499621975422,6.167227407364258,6.742497522044958,6.935731677217968,6.972290068742822,6.975089319125148,6.977952243512125,6.969401254953592,6.960811309553842,6.952182030724376,6.943513036291539,6.93480393838482,6.9260543433227175,6.917263851493526,6.908432057236348,6.899558548715729,6.890642907795982,6.881684709909556,6.872683523924362,6.863638912005948,6.8545504294769275,6.84541762467222,sRNA
U00096.3/2691339-2691155,1.4832036263671513,3.1697945158676504,5.005714189116736,6.302946130599035,6.7057474492628035,6.79592711267278,6.799072450044151,6.789663816084332,6.7802074895464335,6.770702957166877,6.761149697203575,6.751547179245264,6.7418948640182395,6.732192203184849,6.722438639137697,6.712633604788273,6.702776523348076,6.692866808104601,6.682903862190287,6.672887078344586,6.662815838669239,6.652689514376141,6.642507465527619,6.632269040768902,sRNA
U00096.3/4051036-4051289,1.452659116070785,3.091357399667805,4.792697264227266,6.0738896285254365,6.810920719191943,7.127571913607623,7.255895553659132,7.320588370598381,7.341773543266053,7.33471111309865,7.327622691495103,7.320508075688833,7.313367060487762,7.306199438237369,7.299004998778677,7.2917835294093205,7.284534814840503,7.27725863715588,7.269954775766748,7.262623007369266,7.255263105898292,7.247874842481349,7.2404579853924265,7.233012300002671,sRNA
U00096.3/1923100-1923244,1.4792779215878429,3.1277696271864013,4.831237876617521,5.872938227788596,6.278300588220166,6.391277527348743,6.379531667805604,6.367709508232321,6.355809994669554,6.343832050774148,6.331774577174981,6.3196364508051115,6.307416524210242,6.2951136248308535,6.28272655425787,6.270254087460877,6.257694971986051,6.245047927124662,6.232311643048861,6.219484779914274,6.206565966927574,6.1935538013776394,6.180446847627507,6.167243636066803,sRNA
