nameseq,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,label
NZ_CP072646.1/2454700-2454655,0.15864082101781166,0.15872886346554363,0.15873015706837987,0.15873015863384127,0.15873015872073573,0.15873015871919088,0.1587301587173448,0.15873015871512894,0.15873015871245671,0.15873015870921817,0.1587301587052728,0.15873015870043997,0.1587301586944855,0.1587301586871039,0.15873015867789328,0.15873015866632048,0.15873015865167212,0.1587301586329843,0.15873015860894163,0.15873015857772968,0.1587301585368162,0.15873015848262328,0.15873015841002705,0.15873015831158294,sRNA
NZ_CP072646.1/1259459-1259504,0.15867360353481802,0.15872993250074915,0.1587301575785368,0.15873015863384127,0.15873015872073573,0.15873015871919088,0.1587301587173448,0.15873015871512894,0.15873015871245671,0.15873015870921817,0.1587301587052728,0.15873015870043997,0.1587301586944855,0.1587301586871039,0.15873015867789328,0.15873015866632048,0.15873015865167212,0.1587301586329843,0.15873015860894163,0.15873015857772968,0.1587301585368162,0.15873015848262328,0.15873015841002705,0.15873015831158294,sRNA
NZ_CP072646.1/1259581-1259536,0.15866729731737286,0.15873009952134265,0.1587301585491393,0.15873015866323884,0.15873015872073573,0.15873015871919088,0.1587301587173448,0.15873015871512894,0.15873015871245671,0.15873015870921817,0.1587301587052728,0.15873015870043997,0.1587301586944855,0.1587301586871039,0.15873015867789328,0.15873015866632048,0.15873015865167212,0.1587301586329843,0.15873015860894163,0.15873015857772968,0.1587301585368162,0.15873015848262328,0.15873015841002705,0.15873015831158294,sRNA
NZ_CP072646.1/2349607-2349652,0.15867360353481802,0.1587299466489715,0.15873015808869378,0.15873015866323884,0.15873015872073573,0.15873015871919088,0.1587301587173448,0.15873015871512894,0.15873015871245671,0.15873015870921817,0.1587301587052728,0.15873015870043997,0.1587301586944855,0.1587301586871039,0.15873015867789328,0.15873015866632048,0.15873015865167212,0.1587301586329843,0.15873015860894163,0.15873015857772968,0.1587301585368162,0.15873015848262328,0.15873015841002705,0.15873015831158294,sRNA
NZ_CP072646.1/1257991-1258036,0.15867162837928556,0.15872993032770136,0.15873015760339257,0.15873015869263643,0.15873015872073573,0.15873015871919088,0.1587301587173448,0.15873015871512894,0.15873015871245671,0.15873015870921817,0.1587301587052728,0.15873015870043997,0.1587301586944855,0.1587301586871039,0.15873015867789328,0.15873015866632048,0.15873015865167212,0.1587301586329843,0.15873015860894163,0.15873015857772968,0.1587301585368162,0.15873015848262328,0.15873015841002705,0.15873015831158294,sRNA
NZ_CP072646.1/223485-223530,0.1586719030956716,0.15872991946157922,0.1587301580389823,0.15873015863384127,0.15873015872073573,0.15873015871919088,0.1587301587173448,0.15873015871512894,0.15873015871245671,0.15873015870921817,0.1587301587052728,0.15873015870043997,0.1587301586944855,0.1587301586871039,0.15873015867789328,0.15873015866632048,0.15873015865167212,0.1587301586329843,0.15873015860894163,0.15873015857772968,0.1587301585368162,0.15873015848262328,0.15873015841002705,0.15873015831158294,sRNA
NZ_CP072646.1/2467608-2467563,0.15868888003288611,0.15872993580394437,0.15873015806383806,0.15873015869263643,0.15873015872073573,0.15873015871919088,0.1587301587173448,0.15873015871512894,0.15873015871245671,0.15873015870921817,0.1587301587052728,0.15873015870043997,0.1587301586944855,0.1587301586871039,0.15873015867789328,0.15873015866632048,0.15873015865167212,0.1587301586329843,0.15873015860894163,0.15873015857772968,0.1587301585368162,0.15873015848262328,0.15873015841002705,0.15873015831158294,sRNA
NZ_CP072646.1/230495-230540,0.15867875512338592,0.1587300651483144,0.15873015806383806,0.15873015869263643,0.15873015872073573,0.15873015871919088,0.1587301587173448,0.15873015871512894,0.15873015871245671,0.15873015870921817,0.1587301587052728,0.15873015870043997,0.1587301586944855,0.1587301586871039,0.15873015867789328,0.15873015866632048,0.15873015865167212,0.1587301586329843,0.15873015860894163,0.15873015857772968,0.1587301585368162,0.15873015848262328,0.15873015841002705,0.15873015831158294,sRNA
NZ_CP072646.1/224062-224107,0.15868539577993312,0.15872988802206203,0.1587301575785368,0.15873015866323884,0.15873015872073573,0.15873015871919088,0.1587301587173448,0.15873015871512894,0.15873015871245671,0.15873015870921817,0.1587301587052728,0.15873015870043997,0.1587301586944855,0.1587301586871039,0.15873015867789328,0.15873015866632048,0.15873015865167212,0.1587301586329843,0.15873015860894163,0.15873015857772968,0.1587301585368162,0.15873015848262328,0.15873015841002705,0.15873015831158294,sRNA
NZ_CP072646.1/2454524-2454479,0.1586454267961104,0.15872886346554363,0.15873015361189588,0.15873015860444367,0.1587301586858288,0.15873015871919088,0.1587301587173448,0.15873015871512894,0.15873015871245671,0.15873015870921817,0.1587301587052728,0.15873015870043997,0.1587301586944855,0.1587301586871039,0.15873015867789328,0.15873015866632048,0.15873015865167212,0.1587301586329843,0.15873015860894163,0.15873015857772968,0.1587301585368162,0.15873015848262328,0.15873015841002705,0.15873015831158294,sRNA
