nameseq,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,label
NZ_CP072646.1/2454700-2454655,0.44309795753204706,0.47107140391308283,0.4755089286756058,0.47593257562756464,0.47600471405480155,0.4759950716701288,0.4759846717582794,0.4759734335668782,0.4759612653506714,0.47594806253267263,0.4759337054972179,0.475918056928437,0.47590095858413495,0.4758822273642558,0.4758616504923797,0.47583897957450316,0.4758139232265653,0.47578613786360047,0.47575521610856847,0.4757206720926743,0.4756819226589309,0.47563826311338836,0.4755888356431537,0.4755325877590909,sRNA
NZ_CP072646.1/1259459-1259504,0.446809281470655,0.47298521223816353,0.47563800003723355,0.47593257562756464,0.47600471405480155,0.4759950716701288,0.4759846717582794,0.4759734335668782,0.4759612653506714,0.47594806253267263,0.4759337054972179,0.475918056928437,0.47590095858413495,0.4758822273642558,0.4758616504923797,0.47583897957450316,0.4758139232265653,0.47578613786360047,0.47575521610856847,0.4757206720926743,0.4756819226589309,0.47563826311338836,0.4755888356431537,0.4755325877590909,sRNA
NZ_CP072646.1/1259581-1259536,0.44565452992085297,0.4736555737628918,0.4758457985536164,0.4759596071553717,0.47600471405480155,0.4759950716701288,0.4759846717582794,0.4759734335668782,0.4759612653506714,0.47594806253267263,0.4759337054972179,0.475918056928437,0.47590095858413495,0.4758822273642558,0.4758616504923797,0.47583897957450316,0.4758139232265653,0.47578613786360047,0.47575521610856847,0.4757206720926743,0.4756819226589309,0.47563826311338836,0.4755888356431537,0.4755325877590909,sRNA
NZ_CP072646.1/2349607-2349652,0.446809281470655,0.4732699256458491,0.4757670713988613,0.4759596071553717,0.47600471405480155,0.4759950716701288,0.4759846717582794,0.4759734335668782,0.4759612653506714,0.47594806253267263,0.4759337054972179,0.475918056928437,0.47590095858413495,0.4758822273642558,0.4758616504923797,0.47583897957450316,0.4758139232265653,0.47578613786360047,0.47575521610856847,0.4757206720926743,0.4756819226589309,0.47563826311338836,0.4755888356431537,0.4755325877590909,sRNA
NZ_CP072646.1/1257991-1258036,0.4453195377675807,0.4729807156850243,0.4756631721406699,0.47598663868317875,0.47600471405480155,0.4759950716701288,0.4759846717582794,0.4759734335668782,0.4759612653506714,0.47594806253267263,0.4759337054972179,0.475918056928437,0.47590095858413495,0.4758822273642558,0.4758616504923797,0.47583897957450316,0.4758139232265653,0.47578613786360047,0.47575521610856847,0.4757206720926743,0.4756819226589309,0.47563826311338836,0.4755888356431537,0.4755325877590909,sRNA
NZ_CP072646.1/223485-223530,0.44629233116048767,0.4728503520917327,0.47571672719198865,0.47593257562756464,0.47600471405480155,0.4759950716701288,0.4759846717582794,0.4759734335668782,0.4759612653506714,0.47594806253267263,0.4759337054972179,0.475918056928437,0.47590095858413495,0.4758822273642558,0.4758616504923797,0.47583897957450316,0.4758139232265653,0.47578613786360047,0.47575521610856847,0.4757206720926743,0.4756819226589309,0.47563826311338836,0.4755888356431537,0.4755325877590909,sRNA
NZ_CP072646.1/2467608-2467563,0.44820787166999077,0.47316304021007755,0.475741899295425,0.47598663868317875,0.47600471405480155,0.4759950716701288,0.4759846717582794,0.4759734335668782,0.4759612653506714,0.47594806253267263,0.4759337054972179,0.475918056928437,0.47590095858413495,0.4758822273642558,0.4758616504923797,0.47583897957450316,0.4758139232265653,0.47578613786360047,0.47575521610856847,0.4757206720926743,0.4756819226589309,0.47563826311338836,0.4755888356431537,0.4755325877590909,sRNA
NZ_CP072646.1/230495-230540,0.44601858604594596,0.47346902934859464,0.475741899295425,0.47598663868317875,0.47600471405480155,0.4759950716701288,0.4759846717582794,0.4759734335668782,0.4759612653506714,0.47594806253267263,0.4759337054972179,0.475918056928437,0.47590095858413495,0.4758822273642558,0.4758616504923797,0.47583897957450316,0.4758139232265653,0.47578613786360047,0.47575521610856847,0.4757206720926743,0.4756819226589309,0.47563826311338836,0.4755888356431537,0.4755325877590909,sRNA
NZ_CP072646.1/224062-224107,0.447387268563642,0.4727916845622647,0.47563800003723355,0.4759596071553717,0.47600471405480155,0.4759950716701288,0.4759846717582794,0.4759734335668782,0.4759612653506714,0.47594806253267263,0.4759337054972179,0.475918056928437,0.47590095858413495,0.4758822273642558,0.4758616504923797,0.47583897957450316,0.4758139232265653,0.47578613786360047,0.47575521610856847,0.4757206720926743,0.4756819226589309,0.47563826311338836,0.4755888356431537,0.4755325877590909,sRNA
NZ_CP072646.1/2454524-2454479,0.44373575877168175,0.47107140391308283,0.4753718254906868,0.4759055440997576,0.47597563702747936,0.4759950716701288,0.4759846717582794,0.4759734335668782,0.4759612653506714,0.47594806253267263,0.4759337054972179,0.475918056928437,0.47590095858413495,0.4758822273642558,0.4758616504923797,0.47583897957450316,0.4758139232265653,0.47578613786360047,0.47575521610856847,0.4757206720926743,0.4756819226589309,0.47563826311338836,0.4755888356431537,0.4755325877590909,sRNA
NZ_CP072646.1/2349938-2349893,0.44629233116048767,0.472878326802392,0.475741899295425,0.4759596071553717,0.47600471405480155,0.4759950716701288,0.4759846717582794,0.4759734335668782,0.4759612653506714,0.47594806253267263,0.4759337054972179,0.475918056928437,0.47590095858413495,0.4758822273642558,0.4758616504923797,0.47583897957450316,0.4758139232265653,0.47578613786360047,0.47575521610856847,0.4757206720926743,0.4756819226589309,0.47563826311338836,0.4755888356431537,0.4755325877590909,sRNA
NZ_CP072646.1/2453489-2453534,0.4484813055007295,0.4738361651071636,0.47581741560573393,0.47598663868317875,0.47600471405480155,0.4759950716701288,0.4759846717582794,0.4759734335668782,0.4759612653506714,0.47594806253267263,0.4759337054972179,0.475918056928437,0.47590095858413495,0.4758822273642558,0.4758616504923797,0.47583897957450316,0.4758139232265653,0.47578613786360047,0.47575521610856847,0.4757206720926743,0.4756819226589309,0.47563826311338836,0.4755888356431537,0.4755325877590909,sRNA
NZ_CP072646.1/456485-456530,0.447387268563642,0.4730452359052344,0.4757135163475425,0.47598663868317875,0.47600471405480155,0.4759950716701288,0.4759846717582794,0.4759734335668782,0.4759612653506714,0.47594806253267263,0.4759337054972179,0.475918056928437,0.47590095858413495,0.4758822273642558,0.4758616504923797,0.47583897957450316,0.4758139232265653,0.47578613786360047,0.47575521610856847,0.4757206720926743,0.4756819226589309,0.47563826311338836,0.4755888356431537,0.4755325877590909,sRNA
NZ_CP072646.1/232805-232759,0.44627339339660926,0.4712286564632087,0.4755542166320245,0.4758961427604891,0.4759596071553717,0.47600471405480155,0.4759950716701288,0.4759846717582794,0.4759734335668782,0.4759612653506714,0.47594806253267263,0.4759337054972179,0.475918056928437,0.47590095858413495,0.4758822273642558,0.4758616504923797,0.47583897957450316,0.4758139232265653,0.47578613786360047,0.47575521610856847,0.4757206720926743,0.4756819226589309,0.47563826311338836,0.4755888356431537,sRNA
NZ_CP072646.1/457149-457104,0.4470531201201887,0.47336664046596233,0.47579224350229765,0.47598663868317875,0.47600471405480155,0.4759950716701288,0.4759846717582794,0.4759734335668782,0.4759612653506714,0.47594806253267263,0.4759337054972179,0.475918056928437,0.47590095858413495,0.4758822273642558,0.4758616504923797,0.47583897957450316,0.4758139232265653,0.47578613786360047,0.47575521610856847,0.4757206720926743,0.4756819226589309,0.47563826311338836,0.4755888356431537,0.4755325877590909,sRNA
NZ_CP072646.1/1258728-1258683,0.44629393552507074,0.4731608377833891,0.475666382985116,0.4759055440997576,0.47597563702747936,0.4759950716701288,0.4759846717582794,0.4759734335668782,0.4759612653506714,0.47594806253267263,0.4759337054972179,0.475918056928437,0.47590095858413495,0.4758822273642558,0.4758616504923797,0.47583897957450316,0.4758139232265653,0.47578613786360047,0.47575521610856847,0.4757206720926743,0.4756819226589309,0.47563826311338836,0.4755888356431537,0.4755325877590909,sRNA
